,购买金额,累计购买金额
1263,19.99,1941.14
1264,210.59,4176.3
1265,37.98,0.0
1266,47.99,6479.989
1267,339.0,9236.464
1268,103.96,2574.545
1269,66.98,1153.469
1270,88.95,2822.627
1271,134.96,1169.299
1272,47.99,2081.8
1273,829.9,9976.181
1274,1295.95,2854.97
1275,17.99,1008.98
1276,57.97,1055.952
1277,49.98,2435.556
1278,465.99,2134.764
1279,26.99,1876.107
1280,15.99,200.69
1281,85.47,4961.282
1282,456.02,4744.18
1283,643.24,6492.824
1284,126.99,3235.448
1285,43.19,1164.98
1286,239.0,105.98
1287,57.97,2195.51
1288,603.36,424.49
1289,142.47,740.577
1290,1775.96,4982.242
1291,99.99,7092.594
1292,101.96,1942.424
1293,557.5,4656.567
1294,499.97,969.81
1295,737.94,6890.021
1296,206.96,4003.514
1297,280.96,796.95
1298,479.99,0.0
1299,179.99,743.99
1300,52.99,2219.477
1301,269.97,5246.4
1302,612.97,520.06
1303,65.99,3509.084
1304,614.97,1217.724
1305,688.97,6130.55
1306,99.95,8577.59
1307,661.97,11597.9
1308,265.96,395.587
1309,339.96,3172.962
1310,404.18,4692.359
1311,179.94,422.99
1312,167.98,721.99
1313,66.98,125.88
1314,647.99,4637.8
1315,269.0,1084.65
1316,1209.19,2279.56
1317,1333.46,659.99
1318,99.99,10642.673
1319,469.99,346.99
1320,787.99,397.0
1321,52.98,1195.921
1322,23.74,315.99
1323,308.99,4166.95
1324,139.98,2871.694
1325,239.0,1760.99
1326,1044.7,2614.001
1327,79.99,5128.9
1328,556.46,3002.582
1329,345.3,4211.93
1330,109.99,3319.8
1331,624.98,695.98
1332,140.0,0.0
1333,33.99,1711.0
1334,239.0,1870.584
1335,66.49,1406.12
1336,134.99,5534.22
1337,6.99,3494.39
1338,1074.99,811.587
1339,349.99,1610.19
1340,39.98,2674.39
1341,261.91,1891.66
1342,93.98,3853.077
1343,71.97,744.144
1344,117.99,3484.87
1345,92.77,950.05
1346,169.98,5802.27
1347,128.96,1595.44
1348,305.98,690.99
1349,239.0,4952.86
1350,72.59,3962.88
1351,399.99,11597.9
1352,30.99,607.99
1353,772.96,4969.86
1354,34.99,896.98
1355,239.0,3400.621
1356,964.47,949.99
1357,79.99,4780.521
1358,69.97,4801.89
1359,966.2,1803.577
1360,123.96,2084.64
1361,74.99,6827.597
1362,140.0,2532.904
1363,629.0,652.22
1364,654.96,1045.122
1365,1169.97,2928.791
1366,82.77,653.604
1367,339.0,6130.855
1368,329.99,4841.98
1369,447.96,2570.777
1370,111.96,1813.5
1371,129.95,1261.98
1372,115.95,5741.875
1373,313.99,1401.36
1374,27.99,1228.742
1375,59.99,6164.697
1376,98.97,2045.029
1377,600.0,496.25
1378,765.12,3694.704
1379,490.97,1341.567
1380,958.0,1608.0
1381,61.18,115.89
1382,139.96,1923.824
1383,199.99,724.73
1384,1538.96,5189.912
1385,318.95,2042.74
1386,190.662,2850.37
1387,69.95,1062.621
1388,753.96,8346.54
1389,344.12,1997.24
1390,46.98,99.0
1391,449.99,3260.851
1392,444.98,2079.97
1393,69.98,0.0
1394,480.62,1701.15
1395,69.99,895.0
1396,97.97,1024.72
1397,360.61,770.007
1398,149.94,938.2
1399,51.98,992.826
1400,1947.0,5398.579
1401,385.9,11597.9
1402,65.98,4109.948
1403,144.98,6786.261
1404,66.98,1479.587
1405,33.99,11.95
1406,529.99,1374.344
1407,399.99,4557.566
1408,2212.46,7211.296
1409,239.0,1147.824
1410,486.96,1905.167
1411,269.98,484.99
1412,219.98,11.99
1413,169.99,600.617
1414,24.98,1748.902
1415,99.95,2469.92
1416,953.52,3468.285
1417,119.98,7740.501
1418,110.0,1649.604
1419,981.83,0.0
1420,899.0,1484.016
1421,120.99,3700.0
1422,140.0,1657.887
1423,299.98,1164.0
1424,219.98,1752.507
1425,110.99,4.95
1426,239.0,2190.914
1427,258.0,420.99
1428,27.99,1170.677
1429,239.0,6808.497
1430,559.76,7037.932
1431,159.99,11597.9
1432,144.48,778.25
1433,479.99,6549.874
1434,82.17,1326.731
1435,110.99,18.8
1436,79.17,0.0
1437,133.98,42.33
1438,793.96,1599.0
1439,318.99,5554.131
1440,239.0,2268.53
1441,119.99,3644.765
1442,4129.98,1723.94
1443,575.94,4371.722
1444,269.94,3005.04
1445,112.95,1038.98
1446,3731.46,3476.878
1447,443.0,351.75
1448,112.49,1081.927
1449,699.99,939.0
1450,30.99,4417.586
1451,198.99,640.98
1452,720.29,1152.4
1453,719.98,1856.977
1454,110.99,1053.94
1455,20.99,358.42
1456,327.98,2418.715
1457,238.95,1151.27
1458,159.99,7030.106
1459,19.99,2586.6
1460,299.99,827.0
1461,129.0,354.99
1462,1144.99,1387.8
1463,399.99,303.0
1464,74.95,8448.11
1465,399.99,1403.96
1466,140.0,8.9
1467,74.99,764.97
1468,567.97,531.99
1469,70.96,1964.98
1470,418.99,3784.537
1471,72.94,8378.194
1472,134.98,1816.99
1473,51.97,1095.68
1474,35.98,1501.13
1475,287.99,2872.62
1476,129.97,1112.98
1477,322.4,2796.97
1478,616.3,2080.0
1479,31.98,69.99
1480,319.99,6502.585
1481,241.95,1003.885
1482,79.96,1942.0
1483,245.96,3216.182
1484,179.99,2459.404
1485,1889.95,2534.8
1486,91.95,1216.646
1487,331.96,2341.19
1488,57.98,0.0
1489,379.99,493.99
1490,169.98,2125.77
1491,39.99,1327.0
1492,59.99,1868.78
1493,35.99,3790.944
1494,314.0,2242.51
1495,56.99,5142.411
1496,375.42,1554.99
1497,247.81,1504.0
1498,35.98,0.0
1499,1638.33,0.0
1500,418.96,1751.677
1501,557.95,6526.827
1502,95.97,10339.74
1503,19.99,4019.43
1504,243.94,6.99
1505,268.98,1265.504
1506,39.98,0.0
1507,66.98,0.0
1508,74.98,1192.07
1509,690.9,1686.03
1510,897.96,2.75
1511,98.97,914.816
1512,129.96,985.621
1513,1376.61,1753.75
1514,243.98,0.0
1515,159.0,736.4
1516,66.98,3837.704
1517,53.49,1154.01
1518,140.0,2868.96
1519,119.97,1088.9
1520,110.97,1041.866
1521,87.27,796.934
1522,22.47,2699.478
1523,59.99,4891.73
1524,111.96,1262.89
1525,49.99,1030.687
1526,146.98,2401.94
1527,2300.96,3200.93
1528,47.99,439.29
1529,109.99,1189.982
1530,309.99,1710.27
1531,1768.99,1562.0
1532,140.0,374.98
1533,93.96,612.12
1534,211.01,2147.527
1535,176.34,3986.39
1536,79.99,2874.01
1537,69.99,11597.9
1538,499.99,11597.9
1539,29.99,3222.38
1540,94.99,3504.51
1541,937.96,0.0
1542,89.99,79.99
1543,542.98,2526.21
1544,52.98,603.99
1545,1039.91,4271.532
1546,32.99,1181.794
1547,79.99,1622.52
1548,3245.97,1484.49
1549,1613.31,11597.9
1550,110.99,2994.73
1551,73.96,854.98
1552,140.0,2598.654
1553,200.95,670.78
1554,44.99,599.99
1555,89.98,11597.9
1556,119.99,2914.031
1557,36.98,1970.97
1558,88.97,0.0
1559,39.98,1173.884
1560,52.97,7615.716
1561,46.98,1100.954
1562,825.94,1824.281
1563,59.99,3080.96
1564,53.98,0.0
1565,258.0,3651.841
1566,78.98,2676.58
1567,33.99,1730.521
1568,207.98,361.98
1569,1754.85,5763.232
1570,887.99,4300.597
1571,4.99,676.74
1572,258.0,3542.0
1573,51.97,2723.94
1574,79.98,11325.911
1575,129.95,5664.837
1576,298.99,2330.47
1577,499.0,2250.097
1578,153.94,7322.047
1579,18.99,0.0
1580,110.0,3035.109
1581,802.15,8887.02
1582,1060.27,2491.874
1583,99.99,2403.95
1584,673.99,693.24
1585,157.96,1238.84
1586,249.99,782.51
1587,71.18,5121.746
1588,2570.96,3747.74
1589,209.98,5662.381
1590,83.98,4718.044
1591,30.99,59.0
1592,374.99,1829.591
1593,1149.95,5895.003
1594,218.99,1433.484
1595,599.99,1549.191
1596,71.18,557.94
1597,140.0,7707.394
1598,418.0,2375.0
1599,61.97,0.0
1600,124.16,1777.09
1601,797.98,1627.98
1602,120.56,1456.99
1603,64.98,3055.55
1604,588.97,2295.462
1605,89.98,1594.95
1606,483.23,3435.38
1607,686.99,1656.472
1608,239.0,669.0
1609,34.99,0.0
1610,338.82,0.0
1611,438.96,4452.897
1612,18.99,916.795
1613,338.97,591.587
1614,66.98,1202.99
1615,167.94,3624.671
1616,14.99,2309.597
1617,49.98,0.0
1618,518.97,1633.274
1619,281.93,4627.248
1620,199.0,2248.0
1621,422.07,3094.74
1622,139.35,1440.011
1623,139.98,0.0
1624,355.96,1976.601
1625,69.99,447.1
1626,179.99,3273.45
1627,239.0,1466.01
1628,37.98,4045.92
1629,197.688,551.49
1630,23.99,0.0
1631,33.98,2081.777
1632,911.96,3333.205
1633,296.48,2942.134
1634,170.95,887.621
1635,21.99,1753.884
1636,236.178,1688.98
1637,799.94,3808.98
1638,3129.0,11597.9
1639,298.71,7176.915
1640,563.97,2324.278
1641,124.99,2956.822
1642,547.97,8742.89
1643,119.98,0.0
1644,258.0,470.99
1645,728.95,5761.802
1646,849.98,11597.9
1647,299.97,3887.89
1648,303.0,4801.021
1649,59.99,1423.98
1650,39.99,5162.243
1651,49.99,2095.657
1652,159.17,3039.117
1653,273.45,1857.94
1654,972.16,875.982
1655,478.9,829.93
1656,69.98,2310.561
1657,33.98,1280.69
1658,74.98,2163.936
1659,79.99,958.17
1660,1342.83,3343.032
1661,77.98,1545.006
1662,827.97,1864.057
1663,1149.98,2213.99
1664,157.99,5010.408
1665,42.88,410.93
1666,795.36,2205.19
1667,28.98,1584.02
1668,140.0,1616.154
1669,336.752,1888.01
1670,549.99,0.0
1671,549.99,1845.252
1672,931.98,1936.49
1673,28.99,1264.452
1674,69.98,531.99
1675,124.99,3361.994
1676,411.59,2900.222
1677,36.08,507.472
1678,17.99,981.12
1679,79.96,3026.985
1680,590.97,4717.458
1681,120.66,1865.344
1682,71.98,2884.647
1683,487.52,1483.111
1684,520.46,3379.461
1685,70.97,6.99
1686,133.96,0.0
1687,31.99,1016.97
1688,488.97,4569.576
1689,66.98,838.97
1690,99.99,7620.281
1691,587.95,6397.353
1692,320.97,932.25
1693,88.17,862.98
1694,118.94,645.11
1695,86.97,1529.087
1696,80.97,2725.907
1697,587.2,2692.55
1698,74.98,5421.784
1699,1681.94,4914.618
1700,1225.53,1625.24
1701,140.0,1562.842
1702,150.0,1982.731
1703,599.94,1258.694
1704,468.97,631.99
1705,518.96,1623.677
1706,233.99,3204.648
1707,4437.99,11597.9
1708,130.301,0.0
1709,329.97,2886.86
1710,77.96,1674.604
1711,1574.24,3534.97
1712,107.95,1191.38
1713,1765.01,1677.168
1714,1.0,2171.2
1715,74.99,859.081
1716,27.99,548.99
1717,66.98,77.79
1718,1515.87,499.89
1719,54.97,1590.394
1720,99.99,3634.562
1721,83.42,723.0
1722,941.92,2111.369
1723,609.73,6605.244
1724,146.99,2721.694
1725,110.0,3781.234
1726,234.54,559.97
1727,199.99,1523.611
1728,87.99,1362.49
1729,71.96,0.0
1730,62.97,679.99
1731,55.98,1435.557
1732,15.99,975.0
1733,89.97,1503.97
1734,179.0,1150.857
1735,146.94,1656.96
1736,149.99,1232.99
1737,69.99,2106.477
1738,79.99,572.42
1739,27.99,1461.759
1740,97.98,0.0
1741,59.98,3214.074
1742,47.98,951.444
1743,1163.95,11597.9
1744,59.99,1503.059
1745,447.99,514.99
1746,1054.06,2731.89
1747,519.95,202.94
1748,112.97,8.0
1749,673.99,1708.16
1750,46.98,13.8
1751,149.98,1868.541
1752,47.49,473.0
1753,206.911,2997.451
1754,875.76,0.0
1755,429.96,3596.2
1756,35.98,1929.06
1757,59.99,2601.485
1758,34.99,1281.94
1759,87.99,8675.431
1760,195.94,1501.04
1761,146.99,1398.641
1762,388.97,455.99
1763,448.39,1941.024
1764,29.99,4989.571
1765,429.99,3225.531
1766,52.98,5584.789
1767,429.23,2782.48
1768,339.98,2858.4
1769,535.98,2481.432
1770,514.99,4958.449
1771,199.0,1853.664
1772,303.99,1332.747
1773,140.0,658.98
1774,55.97,2090.6
1775,417.88,2749.162
1776,757.03,1153.55
1777,348.98,1621.4
1778,419.99,11597.9
1779,647.99,1731.65
1780,647.98,0.0
1781,100.76,84.99
1782,342.99,627.01
1783,1118.92,10476.451
1784,66.98,1841.996
1785,26.99,1124.252
1786,368.95,823.99
1787,188.92,1583.319
1788,57.98,1205.021
1789,29.99,2086.97
1790,29.94,1490.577
1791,33.99,1334.577
1792,682.81,1674.522
1793,78.98,2057.008
1794,1194.52,626.487
1795,106.96,1243.999
1796,369.97,854.97
1797,107.06,2366.0
1798,109.95,1166.96
1799,239.0,767.0
1800,57.98,1108.834
1801,128.789,1179.41
1802,129.0,2164.17
1803,108.97,1816.067
1804,805.51,2070.4
1805,28.98,1221.28
1806,89.99,3398.024
1807,109.96,855.97
1808,697.99,2435.371
1809,508.0,1298.0
1810,414.97,5174.21
1811,159.0,747.33
1812,519.6,2404.947
1813,75.96,995.002
1814,925.84,7665.564
1815,1196.93,1267.27
1816,127.96,361.05
1817,17.97,4646.984
1818,850.99,1728.564
1819,625.97,4112.577
1820,37.98,2138.3
1821,17.99,579.88
1822,538.97,2728.067
1823,469.99,1463.106
1824,373.19,2542.851
1825,289.99,2474.46
1826,87.26,3203.93
1827,140.0,11597.9
1828,1.0,899.94
1829,226.35,2329.9
1830,811.49,971.94
1831,149.99,6900.0
1832,199.99,0.0
1833,788.96,2949.32
1834,39.99,1720.99
1835,27.99,2228.87
1836,164.98,4122.16
1837,133.96,3330.432
1838,36.98,62.94
1839,59.99,4933.34
1840,1274.0,6692.271
1841,117.78,0.0
1842,35.98,0.0
1843,35.98,1358.337
1844,265.14,3779.79
1845,37.98,2685.124
1846,331.99,4466.971
1847,84.56,3153.653
1848,29.99,365.08
1849,674.99,2502.4
1850,4.99,548.31
1851,1549.99,5999.777
1852,123.76,1505.967
1853,109.99,926.49
1854,34.99,1455.987
1855,894.04,2002.49
1856,19.99,3096.99
1857,1236.32,7612.621
1858,560.0,7270.51
1859,47.98,78.61
1860,194.96,6010.194
1861,1222.43,0.0
1862,797.99,1191.99
1863,138.99,11597.9
1864,144.98,1629.98
1865,74.97,486.0
1866,31.98,1777.529
1867,61.99,149.0
1868,399.0,3827.631
1869,94.99,1292.521
1870,669.15,9803.617
1871,149.99,4459.536
1872,748.99,461.76
1873,221.98,6567.0
1874,248.52,2098.062
1875,202.11,7665.8
1876,429.87,2427.531
1877,101.67,1378.75
1878,120.56,1205.317
1879,399.99,6910.98
1880,179.0,1336.97
1881,33.98,3170.105
1882,115.99,1326.6
1883,1185.27,0.0
1884,1351.16,0.0
1885,253.98,4456.075
1886,79.96,3571.406
1887,71.18,1211.452
1888,142.16,1269.621
1889,74.99,12.0
1890,239.0,0.0
1891,279.96,1278.69
1892,1548.99,0.0
1893,730.72,5374.809
1894,682.98,2996.484
1895,37.98,10226.962
1896,140.0,1198.517
1897,39.98,1024.912
1898,60.97,2421.81
1899,42.88,1265.97
1900,55.97,869.52
1901,64.98,2383.371
1902,47.97,2512.678
1903,479.99,3441.127
1904,1339.17,1168.99
1905,703.97,1182.0
1906,129.95,1012.477
1907,123.93,1000.98
1908,21.99,722.945
1909,244.98,511.982
1910,349.99,3647.144
1911,548.68,915.34
1912,30.99,962.19
1913,1482.57,2450.862
1914,29.99,1572.99
1915,67.98,478.99
1916,112.98,1894.97
1917,79.96,169.74
1918,123.96,74.0
1919,61.98,1404.567
1920,42.99,1052.11
1921,66.98,210.14
1922,756.97,5630.81
1923,2098.92,9555.717
1924,30.99,0.0
1925,89.98,1489.621
1926,15.99,1113.98
1927,1066.96,1217.28
1928,296.94,2332.024
1929,19.99,11597.9
1930,479.97,701.83
1931,171.96,1903.23
1932,365.97,569.99
1933,39.98,1725.247
1934,15.99,0.0
1935,66.98,1520.59
1936,272.98,1445.15
1937,866.36,397.99
1938,102.96,3236.399
1939,63.17,1094.41
1940,109.99,1934.34
1941,35.99,725.99
1942,45.98,1301.26
1943,36.98,2642.547
1944,64.99,741.14
1945,464.29,1977.73
1946,182.36,6389.694
1947,209.97,0.0
1948,928.96,828.0
1949,129.95,648.98
1950,368.95,2226.92
1951,518.94,6723.782
1952,709.29,1118.4
1953,759.95,7992.784
1954,239.97,8.99
1955,31.98,4915.555
1956,17.99,582.97
1957,239.0,2688.111
1958,844.99,2083.0
1959,111.96,857.99
1960,1064.5,4445.537
1961,657.97,576.0
1962,143.7,14.89
1963,140.0,4485.149
1964,16.99,5663.71
1965,488.97,1391.99
1966,139.95,681.99
1967,399.99,1404.594
1968,99.99,3949.69
1969,239.0,809.1
1970,186.95,2186.147
1971,609.99,1520.712
1972,914.09,1170.49
1973,66.97,5272.014
1974,462.98,360.0
1975,100.98,7407.204
1976,66.98,3410.802
1977,218.05,3287.911
1978,0.09,1457.08
1979,167.92,74.99
1980,92.02,2031.57
1981,39.96,4593.674
1982,1098.96,8592.698
1983,43.19,3841.596
1984,208.99,4041.191
1985,899.61,0.0
1986,239.0,587.14
1987,548.99,0.0
1988,206.35,5477.02
1989,822.94,2194.55
1990,30.99,119.0
1991,89.31,929.449
1992,69.99,3742.394
1993,46.74,1524.98
1994,549.99,4824.9
1995,832.97,3518.751
1996,144.99,686.93
1997,35.99,2583.279
1998,347.46,1366.141
1999,331.93,744.98
2000,140.0,1732.246
2001,78.98,747.799
2002,110.0,766.98
2003,3400.0,224.94
2004,702.13,7767.53
2005,39.98,3618.3
2006,239.0,3183.748
2007,82.99,5856.353
2008,89.98,2103.107
2009,122.98,4551.377
2010,27.99,1376.99
2011,98.97,1367.544
2012,785.0,3690.666
2013,116.06,1753.509
2014,140.0,2284.354
2015,352.79,0.0
2016,259.0,2087.69
2017,110.0,5343.711
2018,1133.97,3800.871
2019,36.98,638.577
2020,342.99,129.0
2021,62.97,2779.627
2022,189.99,1776.162
2023,674.87,2133.71
2024,77.98,1946.598
2025,698.96,2842.92
2026,71.96,744.604
2027,288.0,4002.876
2028,49.98,2253.63
2029,31.96,2121.522
2030,267.99,1082.51
2031,502.95,2793.9
2032,399.96,1790.187
2033,24.29,2312.88
2034,51.2,1260.111
2035,269.0,250.99
2036,205.98,1781.98
2037,824.9,802.23
2038,1122.94,2051.131
2039,349.95,0.0
2040,34.98,1639.417
2041,352.79,11597.9
2042,176.98,2964.74
2043,91.99,11597.9
2044,507.97,804.2
2045,219.94,2681.502
2046,239.0,1562.807
2047,70.97,3708.497
2048,366.6,858.97
2049,98.97,982.0
2050,140.0,1782.75
2051,802.0,1372.99
2052,74.99,1345.98
2053,52.98,2282.734
2054,686.94,3086.21
2055,382.804,1804.07
2056,179.99,1742.59
2057,70.97,877.577
2058,66.98,3500.853
2059,69.99,8967.02
2060,613.93,1221.98
2061,67.66,2043.112
2062,59.99,3855.02
2063,299.99,2045.0
2064,319.94,2567.5
2065,280.99,7832.51
2066,2586.6,2087.611
2067,1028.45,1173.38
2068,109.97,0.0
2069,239.0,1424.65
2070,45.98,3109.877
2071,165.98,614.577
2072,551.95,2634.076
2073,201.95,3795.04
2074,538.98,2702.242
2075,88.97,228.95
2076,139.99,2168.82
2077,140.0,3781.601
2078,49.99,4621.06
2079,299.99,7915.614
2080,1071.75,3434.2
2081,207.62,1793.484
2082,58.98,1689.79
2083,39.98,970.28
2084,1619.97,2904.62
2085,239.0,581.99
2086,637.97,660.39
2087,1.0,3893.88
2088,36.98,4519.991
2089,831.47,5058.982
2090,62.99,3762.322
2091,49.99,925.94
2092,258.99,5261.081
2093,134.03,219.99
2094,54.97,1567.611
2095,463.94,1531.49
2096,279.96,3785.885
2097,244.3,4339.95
2098,696.99,5259.917
2099,979.98,4501.96
2100,99.99,890.98
2101,150.96,5195.264
2102,147.92,5871.15
2103,528.0,1727.97
2104,94.99,1294.76
2105,117.94,2848.682
2106,1115.96,1822.012
2107,510.83,5021.76
2108,457.97,2785.971
2109,299.99,2299.601
2110,109.95,2100.12
2111,78.98,1333.303
2112,61.88,1284.601
2113,258.0,1356.819
2114,523.99,2412.97
2115,685.98,1254.18
2116,774.99,3542.055
2117,53.18,2041.254
2118,481.5,2358.03
2119,140.0,1433.587
2120,280.0,3316.399
2121,69.99,2625.507
2122,110.0,0.0
2123,1391.46,1998.39
2124,140.0,5538.557
2125,24.99,556.99
2126,89.96,4.99
2127,141.0,2536.04
2128,26.99,0.0
2129,49.98,0.0
2130,85.99,1214.04
2131,137.96,997.0
2132,29.99,1836.801
2133,1144.95,4698.681
2134,41.98,2521.9
2135,1336.3,2924.784
2136,1200.72,782.83
2137,432.29,932.686
2138,23.99,1033.252
2139,668.75,1419.56
2140,308.95,2124.489
2141,1763.87,877.54
2142,500.99,2099.96
2143,678.97,2360.89
2144,200.5,2156.445
2145,1367.99,1199.0
2146,359.98,11597.9
2147,35.99,1887.647
2148,66.86,857.97
2149,15.99,839.977
2150,140.0,768.41
2151,1757.3,6494.702
2152,52.98,1836.394
2153,310.5,1409.94
2154,76.97,936.1
2155,423.86,6876.161
2156,96.17,1356.812
2157,90.98,1963.136
2158,1097.23,467.8
2159,1028.96,1371.624
2160,424.99,3132.899
2161,85.47,1520.17
2162,75.96,80.0
2163,845.45,1938.28
2164,1046.73,4125.7
2165,53.18,6221.15
2166,119.99,1662.99
2167,559.99,1620.941
2168,100.97,1930.75
2169,348.95,4174.314
2170,149.99,4153.159
2171,2799.96,3060.674
2172,132.99,2045.002
2173,789.96,874.072
2174,79.96,575.134
2175,79.96,8.0
2176,239.0,1373.99
2177,524.99,2514.124
2178,96.96,1994.99
2179,269.96,5552.934
2180,69.98,887.162
2181,908.94,4008.41
2182,175.98,1474.9
2183,133.96,1583.73
2184,907.18,11024.174
2185,458.99,3322.03
2186,214.38,2165.29
2187,594.86,1245.61
2188,55.86,2157.98
2189,1972.62,5097.752
2190,105.99,2519.07
2191,140.0,1544.3
2192,49.99,6941.407
2193,109.99,688.34
2194,84.95,5339.7
2195,904.25,3906.95
2196,110.0,3195.639
2197,548.98,2489.601
2198,109.99,934.251
2199,174.261,742.99
2200,133.96,6383.802
2201,92.04,0.0
2202,39.98,952.621
2203,1.0,1215.94
2204,538.97,2712.97
2205,34.99,0.0
2206,66.98,3710.331
2207,761.94,946.32
2208,118.25,3791.751
2209,125.99,2442.744
2210,511.2,1192.98
2211,905.39,11499.513
2212,19.99,1722.71
2213,79.98,2383.531
2214,549.0,2232.762
2215,867.97,99.99
2216,449.99,3579.337
2217,670.26,6866.145
2218,259.99,561.99
2219,26.99,0.0
2220,37.98,1339.522
2221,147.55,684.94
2222,1270.49,3835.468
2223,52.98,74.0
2224,239.0,2667.822
2225,199.99,2704.96
2226,127.98,5857.234
2227,213.56,767.5
2228,85.49,4584.431
2229,2014.98,1274.0
2230,109.99,2833.367
2231,43.19,2340.611
2232,199.0,2199.97
2233,129.0,1389.095
2234,66.98,0.0
2235,86.97,3530.898
2236,140.0,2034.384
2237,64.99,5098.407
2238,199.0,3283.884
2239,367.93,5637.04
2240,112.98,0.0
2241,915.9,11597.9
2242,1522.96,2254.42
2243,199.99,3149.49
2244,44.97,1426.65
2245,98.97,189.0
2246,399.99,1144.96
2247,2804.71,11597.9
2248,183.98,0.0
2249,134.17,1525.96
2250,89.98,2540.51
2251,687.83,11597.9
2252,39.98,1092.21
2253,51.98,771.08
2254,108.94,1021.99
2255,71.18,606.97
2256,66.98,4417.268
2257,119.99,3864.718
2258,239.0,2148.611
2259,66.98,2716.567
2260,239.0,4474.121
2261,24.94,567.154
2262,43.19,588.98
2263,55.98,1098.6
2264,488.98,540.587
2265,67.98,1164.519
2266,149.99,5946.822
2267,30.99,139.0
2268,39.96,359.207
2269,720.13,739.14
2270,998.46,1054.35
2271,59.99,2736.07
2272,464.99,9139.666
2273,228.88,2437.811
2274,79.99,2461.97
2275,475.18,5663.31
2276,294.641,1931.322
2277,160.01,0.0
2278,46.98,427.39
2279,188.967,1554.677
2280,342.85,1963.47
2281,419.99,2724.06
2282,343.71,5478.312
2283,723.39,620.43
2284,832.47,1385.477
2285,39.98,869.794
2286,648.99,0.0
2287,149.89,2575.431
2288,109.98,4649.928
2289,66.98,805.527
2290,39.99,12.99
2291,74.98,922.01
2292,179.96,3233.216
2293,99.97,1184.49
2294,981.98,6.99
2295,84.9,2537.2
2296,226.41,1116.62
2297,258.0,1176.81
2298,449.0,1742.707
2299,1370.25,8.99
2300,239.0,1584.762
2301,17.99,2661.086
2302,502.97,3262.391
2303,39.98,581.614
2304,78.98,983.587
2305,120.56,0.0
2306,28.97,2087.859
2307,946.36,11597.9
2308,1123.96,10.99
2309,777.13,2103.02
2310,93.96,5067.99
2311,78.99,8718.624
2312,299.98,590.93
2313,472.43,11597.9
2314,397.97,694.98
2315,239.0,1736.312
2316,61.98,129.99
2317,99.99,6357.927
2318,199.0,1962.907
2319,447.96,4097.507
2320,182.342,3852.14
2321,30.99,604.617
2322,383.98,1926.7
2323,35.98,3358.508
2324,239.0,659.28
2325,1669.03,1669.46
2326,46.98,653.0
2327,799.0,7099.948
2328,558.97,11597.9
2329,203.92,2599.469
2330,37.98,1547.037
2331,997.98,3765.37
2332,2404.97,1562.94
2333,65.99,11597.9
2334,439.98,8259.327
2335,29.0,3818.664
2336,563.97,149.99
2337,1232.59,6886.712
2338,449.99,0.0
2339,256.58,2360.97
2340,299.99,2875.611
2341,1073.95,5664.254
2342,149.99,0.0
2343,259.98,1024.09
2344,235.593,837.6
2345,139.99,1822.95
2346,749.99,4681.612
2347,61.18,1672.95
2348,63.94,1128.0
2349,478.97,11528.939
2350,54.97,3842.628
2351,307.98,0.0
2352,57.98,0.0
2353,33.98,0.0
2354,66.98,1217.489
2355,214.99,2357.474
2356,49.99,133.09
2357,115.99,3933.949
2358,1253.94,1633.074
2359,1791.47,2401.727
